Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID1595,1,2021-01-29,12:46:05,3,Y,,37.0,3.23e-07,3
ID1596,7,2021-01-29,12:46:05,2,Y,,42.0,2.17e-07,4
ID1597,2,2021-01-29,12:51:50,4,Y,,112.0,2.69e-07,3
ID1598,6,2021-01-29,12:51:50,2,Y,,98.0,1.89e-07,4
ID1599,7,2021-01-29,12:51:50,2,Y,,105.0,1.93e-07,2
ID1600,2,2021-01-29,12:51:50,4,Y,,78.0,1.83e-07,5
ID1601,6,2021-01-29,13:00:29,1,Y,,68.0,4.5e-08,4
ID1602,4,2021-01-29,13:00:29,1,Y,,17.0,3.47e-07,3
ID1603,2,2021-01-29,13:04:48,0,Y,,23.0,8e-08,4
ID1604,2,2021-01-29,13:04:48,0,Y,,39.0,6.9e-08,1
ID1605,3,2021-01-29,13:12:00,1,Y,,102.0,2.85e-07,3
ID1606,1,2021-01-29,13:12:00,0,Y,,75.0,3.3e-07,3
ID1607,0,2021-01-29,13:37:55,1,Y,,14.0,1.3e-07,4
ID1608,1,2021-01-29,13:37:55,2,Y,,77.0,1.56e-07,3
ID1609,2,2021-01-29,14:11:02,3,Y,,83.0,3.4e-08,4
ID1610,7,2021-01-29,14:11:02,4,N,,,,0
ID1611,7,2021-01-29,14:32:38,1,N,,,,0
ID1612,1,2021-01-29,14:32:38,0,Y,,65.0,3.13e-07,5
ID1613,0,2021-01-29,14:49:55,1,Y,,23.0,4.5e-08,4
ID1614,4,2021-01-29,14:49:55,3,Y,,34.0,2.34e-07,3
ID1615,2,2021-01-29,15:08:38,4,Y,,45.0,3.51e-07,3
ID1616,2,2021-01-29,15:08:38,4,Y,,29.0,2.88e-07,3
ID1617,7,2021-01-29,15:21:36,1,Y,,84.0,4.03e-07,3
ID1618,5,2021-01-29,15:21:36,2,Y,,105.0,1.43e-07,3
ID1619,2,2021-01-29,15:44:38,2,Y,,75.0,2.58e-07,2
ID1620,4,2021-01-29,15:44:38,1,Y,,20.0,4.13e-07,3
ID1621,3,2021-01-29,15:46:05,0,Y,,88.0,3.5e-07,5
ID1622,7,2021-01-29,15:46:05,4,Y,,93.0,1.89e-07,5
ID1623,1,2021-01-29,15:51:50,4,Y,,65.0,1.08e-07,3
ID1624,0,2021-01-29,15:51:50,2,N,,,,0
ID1625,5,2021-01-29,16:10:34,3,N,,,,0
ID1626,5,2021-01-29,16:10:34,4,N,,,,0
ID1627,3,2021-01-29,17:12:29,2,Y,,124.0,2.58e-07,5
ID1628,6,2021-01-29,17:12:29,1,Y,,44.0,1.57e-07,4
ID1629,3,2021-01-29,17:41:17,0,Y,,28.0,3.9e-08,4
ID1630,2,2021-01-29,17:41:17,3,Y,,43.0,1.28e-07,4
ID1631,7,2021-01-29,17:52:48,4,N,,,,0
ID1632,7,2021-01-29,17:52:48,0,Y,,53.0,1.04e-07,4
ID1633,2,2021-01-30,9:05:46,1,Y,,84.0,1.02e-07,4
ID1634,0,2021-01-30,9:05:46,2,Y,,84.0,2.98e-07,5
ID1635,1,2021-01-30,9:47:31,0,Y,,12.0,3.56e-07,5
ID1636,4,2021-01-30,9:47:31,1,Y,,85.0,2.22e-07,3
ID1637,2,2021-01-30,9:53:17,3,Y,,124.0,6.1e-08,4
ID1638,0,2021-01-30,9:53:17,2,Y,,92.0,1.21e-07,5
ID1639,7,2021-01-30,10:07:41,4,Y,,116.0,2.1e-07,1
ID1640,5,2021-01-30,10:07:41,3,Y,,118.0,1.66e-07,2
ID1641,3,2021-01-30,10:09:07,4,Y,,99.0,1.52e-07,2
ID1642,5,2021-01-30,10:09:07,2,Y,,77.0,2.64e-07,4
ID1643,4,2021-01-30,10:27:50,4,Y,,57.0,2.66e-07,5
ID1644,6,2021-01-30,10:27:50,3,Y,,113.0,1.54e-07,3
ID1645,0,2021-01-30,10:40:48,2,Y,,22.0,4.3e-08,3
ID1646,2,2021-01-30,10:40:48,2,Y,,20.0,2.98e-07,4
ID1647,1,2021-01-30,11:12:29,3,N,,,,0
ID1648,4,2021-01-30,11:12:29,4,Y,,23.0,3.59e-07,5
ID1649,4,2021-01-30,11:26:53,1,Y,,79.0,2.74e-07,4
ID1650,7,2021-01-30,11:26:53,1,Y,,94.0,4.16e-07,5
ID1651,4,2021-01-30,11:52:48,4,Y,,118.0,1.33e-07,4
ID1652,6,2021-01-30,11:52:48,0,Y,,68.0,1.58e-07,2
ID1653,2,2021-01-30,12:17:17,3,Y,,53.0,8.4e-08,3
ID1654,7,2021-01-30,12:17:17,0,Y,,52.0,3.7e-07,3
ID1655,1,2021-01-30,12:23:02,2,Y,,13.0,3.51e-07,3
ID1656,2,2021-01-30,12:23:02,1,Y,,78.0,2.74e-07,5
ID1657,1,2021-01-30,12:37:26,1,Y,,32.0,1.25e-07,4
ID1658,6,2021-01-30,12:37:26,1,N,,,,0
ID1659,6,2021-01-30,12:40:19,0,Y,,13.0,1.23e-07,4
ID1660,3,2021-01-30,12:40:19,3,Y,,91.0,2.41e-07,3
ID1661,4,2021-01-30,12:44:38,0,Y,,41.0,8.8e-08,3
ID1662,0,2021-01-30,12:44:38,3,Y,,69.0,4.18e-07,2
ID1663,7,2021-01-30,12:48:58,2,Y,,116.0,3.73e-07,4
ID1664,0,2021-01-30,12:48:58,2,Y,,98.0,3.71e-07,5
ID1665,1,2021-01-30,12:51:50,2,Y,,16.0,2.48e-07,1
ID1666,6,2021-01-30,12:51:50,4,Y,,43.0,1.14e-07,1
ID1667,1,2021-01-30,13:03:22,3,Y,,17.0,2.2e-07,5
ID1668,0,2021-01-30,13:03:22,4,Y,,27.0,1.67e-07,5
ID1669,0,2021-01-30,13:39:22,0,Y,,88.0,3.72e-07,5
ID1670,1,2021-01-30,13:39:22,4,Y,,45.0,4.1e-07,4
ID1671,5,2021-01-30,14:00:58,4,Y,,19.0,1.36e-07,4
ID1672,5,2021-01-30,14:00:58,2,N,,,,0
ID1673,7,2021-01-30,14:09:36,1,Y,,85.0,1.84e-07,4
ID1674,7,2021-01-30,14:09:36,2,N,,,,0
ID1675,7,2021-01-30,14:11:02,2,Y,,122.0,2.16e-07,3
ID1676,0,2021-01-30,14:11:02,4,Y,,78.0,3.41e-07,2
ID1677,5,2021-01-30,14:36:58,2,Y,,68.0,6.5e-08,2
ID1678,3,2021-01-30,14:36:58,3,Y,,33.0,2.75e-07,3
ID1679,0,2021-01-30,15:00:00,2,Y,,19.0,3.57e-07,1
ID1680,6,2021-01-30,15:00:00,1,Y,,97.0,4.13e-07,5
ID1681,5,2021-01-30,15:38:53,2,Y,,33.0,7.9e-08,2
ID1682,6,2021-01-30,15:38:53,0,Y,,124.0,2.88e-07,5
ID1683,7,2021-01-30,15:44:38,0,Y,,78.0,3.09e-07,1
ID1684,2,2021-01-30,15:44:38,2,N,,,,0
ID1685,1,2021-01-30,15:51:50,4,Y,,111.0,1.55e-07,5
ID1686,2,2021-01-30,15:51:50,1,Y,,27.0,2.17e-07,5
ID1687,1,2021-01-30,15:59:02,4,Y,,18.0,2.81e-07,3
ID1688,3,2021-01-30,15:59:02,3,Y,,31.0,2.58e-07,4
ID1689,7,2021-01-30,16:13:26,0,Y,,65.0,2.21e-07,4
ID1690,0,2021-01-30,16:13:26,0,N,,,,0
ID1691,0,2021-01-30,16:19:12,4,Y,,91.0,5e-08,3
ID1692,7,2021-01-30,16:19:12,4,Y,,71.0,8.7e-08,2
ID1693,3,2021-01-30,16:19:12,1,N,,,,0
ID1694,7,2021-01-30,16:19:12,1,Y,,78.0,2.66e-07,3
ID1695,4,2021-01-30,16:32:10,4,N,,,,0
ID1696,4,2021-01-30,16:32:10,1,N,,,,0
ID1697,1,2021-01-30,16:49:26,4,N,,,,0
ID1698,4,2021-01-30,16:49:26,0,Y,,107.0,1.97e-07,3
ID1699,1,2021-01-30,16:52:19,3,Y,,17.0,1.92e-07,3
ID1700,0,2021-01-30,16:52:19,1,Y,,53.0,2.2e-07,1
ID1701,2,2021-01-30,17:09:36,4,Y,,49.0,3.93e-07,5
ID1702,3,2021-01-30,17:09:36,3,Y,,33.0,6.5e-08,5
ID1703,2,2021-01-30,17:12:29,3,Y,,103.0,2.19e-07,2
ID1704,3,2021-01-30,17:12:29,2,Y,,114.0,2.02e-07,3
ID1705,7,2021-01-30,17:18:14,1,N,,,,0
ID1706,4,2021-01-30,17:18:14,0,N,,,,0
ID1707,6,2021-01-30,17:25:26,2,N,,,,0
ID1708,1,2021-01-30,17:25:26,3,Y,,38.0,4.11e-07,2
ID1709,7,2021-01-30,17:29:46,1,Y,,50.0,7.9e-08,2
ID1710,0,2021-01-30,17:29:46,1,Y,,33.0,2.36e-07,4
ID1711,7,2021-01-30,17:31:12,2,Y,,97.0,1.72e-07,3
ID1712,4,2021-01-30,17:31:12,3,Y,,20.0,3.07e-07,5
ID1713,1,2021-01-31,9:00:00,2,Y,,100.0,3.82e-07,5
ID1714,0,2021-01-31,9:00:00,2,Y,,114.0,3.42e-07,4
ID1715,3,2021-01-31,9:08:38,2,Y,,27.0,1.92e-07,3
ID1716,5,2021-01-31,9:08:38,1,Y,,119.0,1.62e-07,4
ID1717,0,2021-01-31,9:14:24,4,Y,,30.0,5.9e-08,5
ID1718,7,2021-01-31,9:14:24,1,Y,,23.0,4e-07,3
ID1719,2,2021-01-31,9:24:29,1,Y,,32.0,3.6e-07,1
ID1720,3,2021-01-31,9:24:29,3,N,,,,0
ID1721,2,2021-01-31,9:27:22,2,Y,,67.0,5.8e-08,1
ID1722,0,2021-01-31,9:27:22,3,Y,,16.0,3.36e-07,5
ID1723,7,2021-01-31,9:30:14,1,Y,,120.0,1.9e-07,1
ID1724,5,2021-01-31,9:30:14,2,Y,,73.0,3.43e-07,2
ID1725,4,2021-01-31,11:32:38,2,N,,,,0
ID1726,3,2021-01-31,11:32:38,1,N,,,,0
ID1727,5,2021-01-31,11:35:31,0,N,,,,0
ID1728,5,2021-01-31,11:35:31,1,Y,,88.0,7.1e-08,1
ID1729,1,2021-01-31,11:39:50,2,Y,,79.0,8.1e-08,5
ID1730,5,2021-01-31,11:39:50,4,Y,,42.0,1e-07,5
ID1731,1,2021-01-31,11:58:34,1,N,,,,0
ID1732,2,2021-01-31,11:58:34,2,Y,,38.0,2.28e-07,4
ID1733,3,2021-01-31,12:00:00,2,Y,,102.0,2.28e-07,3
ID1734,1,2021-01-31,12:00:00,4,Y,,112.0,4.03e-07,3
ID1735,4,2021-01-31,12:00:00,4,Y,,107.0,1.94e-07,1
ID1736,7,2021-01-31,12:00:00,1,Y,,93.0,1.59e-07,5
ID1737,2,2021-01-31,12:15:50,2,Y,,37.0,4.17e-07,4
ID1738,1,2021-01-31,12:15:50,4,Y,,29.0,3.89e-07,5
ID1739,7,2021-01-31,12:37:26,2,Y,,17.0,2.29e-07,5
ID1740,4,2021-01-31,12:37:26,3,N,,,,0
ID1741,1,2021-01-31,12:43:12,4,Y,,28.0,3.71e-07,4
ID1742,1,2021-01-31,12:43:12,2,Y,,16.0,2.11e-07,1
ID1743,7,2021-01-31,12:50:24,0,Y,,123.0,3.78e-07,2
ID1744,6,2021-01-31,12:50:24,1,N,,,,0
ID1745,4,2021-01-31,14:05:17,2,Y,,124.0,4.02e-07,5
ID1746,4,2021-01-31,14:05:17,2,Y,,18.0,3.76e-07,1
ID1747,0,2021-01-31,14:05:17,2,Y,,95.0,1.47e-07,4
ID1748,0,2021-01-31,14:05:17,3,Y,,17.0,3.25e-07,3
ID1749,4,2021-01-31,14:05:17,4,N,,,,0
ID1750,7,2021-01-31,14:05:17,2,Y,,75.0,3.3e-08,3
ID1751,5,2021-01-31,14:44:10,2,Y,,37.0,3.46e-07,4
ID1752,6,2021-01-31,14:44:10,3,Y,,36.0,8.6e-08,3
ID1753,2,2021-01-31,15:01:26,4,Y,,113.0,1.52e-07,1
ID1754,2,2021-01-31,15:01:26,3,Y,,93.0,1.39e-07,4
ID1755,1,2021-01-31,15:04:19,4,Y,,24.0,2.91e-07,1
ID1756,2,2021-01-31,15:04:19,3,Y,,92.0,1.48e-07,3
ID1757,4,2021-01-31,15:38:53,3,N,,,,0
ID1758,1,2021-01-31,15:38:53,1,Y,,20.0,7.9e-08,4
ID1759,4,2021-01-31,15:56:10,0,Y,,50.0,3.1e-08,2
ID1760,6,2021-01-31,15:56:10,0,N,,,,0
ID1761,7,2021-01-31,16:09:07,1,Y,,103.0,3.74e-07,4
ID1762,0,2021-01-31,16:09:07,1,Y,,81.0,2.06e-07,2
ID1763,7,2021-01-31,16:09:07,3,Y,,48.0,2.37e-07,5
ID1764,1,2021-01-31,16:09:07,3,Y,,92.0,3.61e-07,3
ID1765,3,2021-01-31,16:20:38,3,Y,,95.0,3.01e-07,3
ID1766,0,2021-01-31,16:20:38,1,Y,,49.0,1.18e-07,3
ID1767,0,2021-01-31,16:56:38,1,Y,,58.0,2.82e-07,5
ID1768,1,2021-01-31,16:56:38,3,N,,,,0
ID1769,1,2021-01-31,17:08:10,0,N,,,,0
ID1770,2,2021-01-31,17:08:10,2,Y,,78.0,6.3e-08,4
ID1771,4,2021-01-31,17:34:05,0,Y,,91.0,1.79e-07,3
ID1772,3,2021-01-31,17:34:05,4,Y,,121.0,3.61e-07,2
ID1773,1,2021-02-01,9:18:43,1,N,,,,0
ID1774,6,2021-02-01,9:18:43,0,Y,,38.0,3.41e-07,3
ID1775,0,2021-02-01,9:24:29,4,Y,,44.0,1.35e-07,2
ID1776,2,2021-02-01,9:24:29,1,Y,,64.0,1.89e-07,3
ID1777,4,2021-02-01,9:25:55,4,N,,,,0
ID1778,0,2021-02-01,9:25:55,2,Y,,125.0,4.06e-07,4
ID1779,6,2021-02-01,9:37:26,4,Y,,47.0,8.5e-08,4
ID1780,6,2021-02-01,9:37:26,4,N,,,,0
ID1781,0,2021-02-01,9:37:26,1,N,,,,0
ID1782,4,2021-02-01,9:37:26,0,Y,,116.0,2.62e-07,3
ID1783,2,2021-02-01,10:07:41,2,Y,,13.0,1.16e-07,4
ID1784,3,2021-02-01,10:07:41,1,Y,,124.0,2.01e-07,5
ID1785,0,2021-02-01,10:32:10,0,N,,,,0
ID1786,3,2021-02-01,10:32:10,4,Y,,46.0,1.3e-07,5
ID1787,3,2021-02-01,11:15:22,4,Y,,11.0,1.88e-07,3
ID1788,3,2021-02-01,11:15:22,2,Y,,62.0,2.37e-07,3
ID1789,3,2021-02-01,11:18:14,3,N,,,,0
ID1790,7,2021-02-01,11:18:14,0,Y,,61.0,1.76e-07,5
ID1791,1,2021-02-01,12:07:12,4,N,,,,0
ID1792,5,2021-02-01,12:07:12,4,Y,,29.0,4.08e-07,5
ID1793,1,2021-02-01,12:18:43,1,Y,,109.0,5.2e-08,3
ID1794,1,2021-02-01,12:18:43,1,Y,,52.0,3.58e-07,3
ID1795,1,2021-02-01,12:31:41,4,Y,,117.0,2.9e-07,1
ID1796,6,2021-02-01,12:31:41,1,Y,,17.0,2.17e-07,3
ID1797,4,2021-02-01,12:41:46,3,Y,,46.0,1.07e-07,4
ID1798,6,2021-02-01,12:41:46,0,Y,,60.0,2.23e-07,2
ID1799,4,2021-02-01,13:01:55,4,Y,,53.0,2.09e-07,3
ID1800,7,2021-02-01,13:01:55,2,Y,,72.0,8.2e-08,4
ID1801,7,2021-02-01,13:24:58,2,Y,,113.0,2.94e-07,3
ID1802,5,2021-02-01,13:24:58,2,Y,,51.0,1.77e-07,4
ID1803,4,2021-02-01,13:30:43,0,Y,,99.0,9e-08,4
ID1804,1,2021-02-01,13:30:43,3,Y,,99.0,5.5e-08,2
ID1805,1,2021-02-01,13:36:29,1,N,,,,0
ID1806,4,2021-02-01,13:36:29,3,Y,,37.0,1.82e-07,4
ID1807,6,2021-02-01,13:37:55,1,Y,,115.0,1.11e-07,3
ID1808,6,2021-02-01,13:37:55,1,Y,,97.0,1.8e-07,5
ID1809,0,2021-02-01,13:46:34,1,N,,,,0
ID1810,1,2021-02-01,13:46:34,1,Y,,87.0,4.07e-07,5
ID1811,0,2021-02-01,13:50:53,2,Y,,97.0,2.87e-07,1
ID1812,3,2021-02-01,13:50:53,3,Y,,119.0,6.3e-08,5
ID1813,2,2021-02-01,13:58:05,1,Y,,122.0,1.38e-07,3
ID1814,0,2021-02-01,13:58:05,1,Y,,60.0,1.3e-07,1
ID1815,3,2021-02-01,14:16:48,4,Y,,58.0,1.39e-07,2
ID1816,3,2021-02-01,14:16:48,0,Y,,84.0,3.87e-07,4
ID1817,5,2021-02-01,14:32:38,2,N,,,,0
ID1818,1,2021-02-01,14:32:38,2,Y,,72.0,1.74e-07,2
ID1819,6,2021-02-01,14:35:31,3,Y,,46.0,1.82e-07,4
ID1820,6,2021-02-01,14:35:31,2,Y,,101.0,2.85e-07,5
ID1821,4,2021-02-01,15:28:48,1,Y,,101.0,2.9e-07,2
ID1822,4,2021-02-01,15:28:48,0,Y,,63.0,3.5e-07,1
ID1823,4,2021-02-01,16:14:53,2,Y,,125.0,1.75e-07,1
ID1824,6,2021-02-01,16:14:53,2,Y,,44.0,4.1e-08,5
ID1825,6,2021-02-01,16:22:05,3,Y,,16.0,1.36e-07,5
ID1826,1,2021-02-01,16:22:05,4,Y,,31.0,2.11e-07,4
ID1827,1,2021-02-01,16:22:05,0,Y,,114.0,4.5e-08,5
ID1828,3,2021-02-01,16:22:05,1,Y,,10.0,2.01e-07,2
ID1829,3,2021-02-01,16:46:34,3,Y,,105.0,2.73e-07,3
ID1830,3,2021-02-01,16:46:34,2,N,,,,0
ID1831,1,2021-02-01,17:12:29,0,Y,,120.0,1.42e-07,4
ID1832,5,2021-02-01,17:12:29,2,N,,,,0
ID1833,7,2021-02-01,17:24:00,4,N,,,,0
ID1834,3,2021-02-01,17:24:00,2,N,,,,0
ID1835,4,2021-02-01,17:34:05,4,Y,,51.0,2.7e-07,5
ID1836,7,2021-02-01,17:34:05,4,Y,,124.0,3.79e-07,3
ID1837,1,2021-02-01,17:38:24,2,Y,,22.0,1.09e-07,4
ID1838,6,2021-02-01,17:38:24,2,Y,,29.0,2.6e-07,3
ID1839,0,2021-02-01,17:39:50,4,Y,,125.0,1.44e-07,4
ID1840,4,2021-02-01,17:39:50,1,Y,,54.0,3.09e-07,4
ID1841,6,2021-02-01,17:48:29,4,Y,,45.0,3.68e-07,3
ID1842,2,2021-02-01,17:48:29,0,Y,,101.0,1.15e-07,5
ID1843,2,2021-02-01,17:57:07,1,Y,,80.0,2.33e-07,3
ID1844,2,2021-02-01,17:57:07,3,N,,,,0
ID1845,5,2021-02-02,9:20:10,2,Y,,118.0,2.37e-07,5
ID1846,3,2021-02-02,9:20:10,3,Y,,13.0,3.72e-07,5
ID1847,1,2021-02-02,9:44:38,3,Y,,64.0,8.8e-08,5
ID1848,4,2021-02-02,9:44:38,1,Y,,39.0,4.19e-07,4
ID1849,5,2021-02-02,9:54:43,0,N,,,,0
ID1850,7,2021-02-02,9:54:43,1,N,,,,0
ID1851,6,2021-02-02,9:57:36,3,N,,,,0
ID1852,7,2021-02-02,9:57:36,3,Y,,35.0,6.3e-08,4
ID1853,5,2021-02-02,10:35:02,1,Y,,105.0,3.08e-07,4
ID1854,7,2021-02-02,10:35:02,0,Y,,60.0,9.4e-08,2
ID1855,7,2021-02-02,11:05:17,1,Y,,13.0,1.14e-07,1
ID1856,0,2021-02-02,11:05:17,4,Y,,25.0,2.98e-07,5
ID1857,0,2021-02-02,11:18:14,3,Y,,102.0,3.97e-07,4
ID1858,4,2021-02-02,11:18:14,1,Y,,88.0,3.71e-07,3
ID1859,0,2021-02-02,13:06:14,3,Y,,40.0,1.02e-07,5
ID1860,5,2021-02-02,13:06:14,1,N,,,,0
ID1861,1,2021-02-02,13:23:31,3,Y,,75.0,1.8e-07,5
ID1862,7,2021-02-02,13:23:31,2,Y,,35.0,1.95e-07,4
ID1863,3,2021-02-02,13:46:34,2,N,,,,0
ID1864,3,2021-02-02,13:46:34,2,Y,,21.0,1.64e-07,2
ID1865,2,2021-02-02,13:46:34,3,N,,,,0
ID1866,3,2021-02-02,13:46:34,0,Y,,49.0,2.56e-07,3
ID1867,5,2021-02-02,14:00:58,0,Y,,81.0,3.57e-07,4
ID1868,0,2021-02-02,14:00:58,1,Y,,48.0,7.8e-08,4
ID1869,3,2021-02-02,15:30:14,3,Y,,103.0,2.52e-07,5
ID1870,7,2021-02-02,15:30:14,2,Y,,63.0,3.85e-07,4
ID1871,3,2021-02-02,15:34:34,0,Y,,89.0,3.13e-07,4
ID1872,1,2021-02-02,15:34:34,0,Y,,115.0,1.93e-07,4
ID1873,7,2021-02-02,15:48:58,3,Y,,88.0,3.6e-07,1
ID1874,2,2021-02-02,15:48:58,3,Y,,91.0,3.85e-07,5
ID1875,1,2021-02-02,16:45:07,3,Y,,78.0,2.15e-07,4
ID1876,6,2021-02-02,16:45:07,1,Y,,91.0,1.29e-07,3
ID1877,5,2021-02-02,16:52:19,3,Y,,102.0,1.6e-07,3
ID1878,6,2021-02-02,16:52:19,4,N,,,,0
ID1879,3,2021-02-02,17:11:02,3,Y,,24.0,1.6e-07,4
ID1880,7,2021-02-02,17:11:02,2,N,,,,0
ID1881,5,2021-02-03,9:25:55,4,Y,,19.0,1.1e-07,1
ID1882,4,2021-02-03,9:25:55,3,Y,,47.0,5.3e-08,4
ID1883,3,2021-02-03,9:28:48,0,Y,,61.0,2.03e-07,4
ID1884,3,2021-02-03,9:28:48,0,Y,,73.0,3.34e-07,5
ID1885,7,2021-02-03,9:36:00,4,Y,,67.0,3.17e-07,5
ID1886,3,2021-02-03,9:36:00,3,Y,,22.0,3.98e-07,1
ID1887,0,2021-02-03,9:41:46,1,Y,,86.0,4.4e-08,5
ID1888,2,2021-02-03,9:41:46,3,N,,,,0
ID1889,3,2021-02-03,9:48:58,3,N,,,,0
ID1890,2,2021-02-03,9:48:58,1,N,,,,0
ID1891,1,2021-02-03,10:09:07,3,N,,,,0
ID1892,4,2021-02-03,10:09:07,0,Y,,46.0,2.24e-07,4
ID1893,3,2021-02-03,10:16:19,1,Y,,81.0,1.17e-07,4
ID1894,5,2021-02-03,10:16:19,0,Y,,20.0,1.57e-07,3
ID1895,2,2021-02-03,10:20:38,3,Y,,85.0,3.71e-07,1
ID1896,1,2021-02-03,10:20:38,3,Y,,91.0,2.51e-07,4
ID1897,1,2021-02-03,10:45:07,1,N,,,,0
ID1898,2,2021-02-03,10:45:07,2,Y,,87.0,2.53e-07,4
ID1899,3,2021-02-03,10:50:53,1,N,,,,0
ID1900,6,2021-02-03,10:50:53,0,Y,,41.0,4.14e-07,4
ID1901,1,2021-02-03,11:12:29,1,Y,,20.0,4.18e-07,4
ID1902,6,2021-02-03,11:12:29,2,Y,,14.0,2.63e-07,4
ID1903,0,2021-02-03,11:13:55,0,Y,,107.0,7.7e-08,4
ID1904,1,2021-02-03,11:13:55,3,N,,,,0
ID1905,6,2021-02-03,11:34:05,4,N,,,,0
ID1906,1,2021-02-03,11:34:05,3,Y,,27.0,4.9e-08,1
ID1907,7,2021-02-03,11:48:29,3,Y,,119.0,2.82e-07,4
ID1908,4,2021-02-03,11:48:29,1,Y,,55.0,1.45e-07,1
ID1909,3,2021-02-03,12:01:26,2,Y,,62.0,2.9e-07,3
ID1910,4,2021-02-03,12:01:26,4,Y,,105.0,1.99e-07,3
ID1911,6,2021-02-03,12:40:19,1,Y,,16.0,3.32e-07,5
ID1912,2,2021-02-03,12:40:19,4,N,,,,0
ID1913,4,2021-02-03,12:44:38,4,Y,,23.0,2.2e-07,1
ID1914,5,2021-02-03,12:44:38,0,N,,,,0
ID1915,2,2021-02-03,12:53:17,2,Y,,89.0,2.72e-07,5
ID1916,2,2021-02-03,12:53:17,4,Y,,53.0,9.7e-08,5
ID1917,2,2021-02-03,12:57:36,1,Y,,104.0,1.09e-07,3
ID1918,4,2021-02-03,12:57:36,2,Y,,78.0,1.62e-07,2
ID1919,7,2021-02-03,13:01:55,4,Y,,92.0,2.91e-07,2
ID1920,6,2021-02-03,13:01:55,3,Y,,107.0,1.34e-07,4
ID1921,3,2021-02-03,13:32:10,3,N,,,,0
ID1922,1,2021-02-03,13:32:10,0,N,,,,0
ID1923,2,2021-02-03,13:33:36,1,Y,,116.0,1.5e-07,3
ID1924,4,2021-02-03,13:33:36,3,N,,,,0
ID1925,1,2021-02-03,13:40:48,4,Y,,101.0,1.75e-07,3
ID1926,5,2021-02-03,13:40:48,0,Y,,41.0,2.13e-07,2
ID1927,6,2021-02-03,13:43:41,1,Y,,102.0,3.6e-07,2
ID1928,4,2021-02-03,13:43:41,0,Y,,94.0,7.7e-08,2
ID1929,6,2021-02-03,13:49:26,2,Y,,72.0,3.08e-07,2
ID1930,3,2021-02-03,13:49:26,1,Y,,30.0,3.05e-07,4
ID1931,5,2021-02-03,13:50:53,4,Y,,58.0,6.3e-08,4
ID1932,6,2021-02-03,13:50:53,1,Y,,57.0,1.23e-07,1
ID1933,7,2021-02-03,14:45:36,4,Y,,113.0,4.1e-07,4
ID1934,0,2021-02-03,14:45:36,2,Y,,59.0,4.19e-07,1
ID1935,6,2021-02-03,14:58:34,4,Y,,121.0,8.4e-08,4
ID1936,5,2021-02-03,14:58:34,0,Y,,78.0,6.6e-08,3
ID1937,3,2021-02-03,15:24:29,1,Y,,66.0,3.29e-07,5
ID1938,4,2021-02-03,15:24:29,0,Y,,10.0,3.02e-07,4
ID1939,4,2021-02-03,15:34:34,1,Y,,15.0,2.57e-07,1
ID1940,3,2021-02-03,15:34:34,4,Y,,81.0,3.52e-07,4
ID1941,0,2021-02-03,16:32:10,3,Y,,115.0,1.96e-07,3
ID1942,6,2021-02-03,16:32:10,1,Y,,17.0,6.3e-08,3
ID1943,2,2021-02-03,16:39:22,3,Y,,20.0,1.86e-07,4
ID1944,1,2021-02-03,16:39:22,0,Y,,26.0,2.42e-07,3
ID1945,6,2021-02-03,16:48:00,2,Y,,98.0,1.88e-07,5
ID1946,5,2021-02-03,16:48:00,2,Y,,53.0,1.62e-07,3
ID1947,7,2021-02-03,16:58:05,0,Y,,14.0,3.36e-07,4
ID1948,2,2021-02-03,16:58:05,3,N,,,,0
ID1949,3,2021-02-03,17:03:50,3,Y,,47.0,2.5e-07,3
ID1950,7,2021-02-03,17:03:50,2,N,,,,0
ID1951,7,2021-02-03,17:06:43,2,Y,,109.0,8.3e-08,5
ID1952,3,2021-02-03,17:06:43,4,Y,,82.0,2.48e-07,1
ID1953,1,2021-02-03,17:44:10,4,Y,,58.0,2.98e-07,3
ID1954,3,2021-02-03,17:44:10,0,Y,,94.0,2.33e-07,2
ID1955,3,2021-02-04,9:11:31,0,N,,,,0
ID1956,1,2021-02-04,9:11:31,3,Y,,32.0,4.12e-07,4
ID1957,7,2021-02-04,9:36:00,1,Y,,102.0,3.22e-07,4
ID1958,2,2021-02-04,9:36:00,4,N,,,,0
ID1959,6,2021-02-04,9:56:10,0,N,,,,0
ID1960,1,2021-02-04,9:56:10,1,Y,,36.0,4.05e-07,1
ID1961,3,2021-02-04,10:04:48,2,Y,,41.0,3.46e-07,5
ID1962,3,2021-02-04,10:04:48,4,Y,,117.0,4.17e-07,5
ID1963,2,2021-02-04,10:09:07,0,Y,,118.0,4.4e-08,5
ID1964,3,2021-02-04,10:09:07,0,Y,,41.0,3.24e-07,3
ID1965,3,2021-02-04,10:16:19,3,Y,,24.0,3.67e-07,3
ID1966,6,2021-02-04,10:16:19,1,Y,,105.0,1.23e-07,4
ID1967,2,2021-02-04,10:33:36,3,N,,,,0
ID1968,0,2021-02-04,10:33:36,2,Y,,45.0,3.04e-07,1
ID1969,0,2021-02-04,10:58:05,2,Y,,66.0,3.32e-07,4
ID1970,5,2021-02-04,10:58:05,1,Y,,63.0,2.07e-07,3
